,genres,keywords,popularity,title,vote_average,vote_count,movie_id,cast,crew
3938,"['Drama', 'Romance']","['love triangle', 'chicago', 'wife husband relationship', 'texas', 'field', 'farm', 'marriage', 'love', 'poverty', 'class differences', 'farmer', 'jealous husband', 'boyfriend girlfriend relationship', 'harvest']",13.857194,Days of Heaven,7.6,234,16642,"['Richard Gere', 'Brooke Adams', 'Linda Manz', 'Sam Shepard', 'Robert J. Wilke', 'Stuart Margolin', 'Timothy Scott']",['Terrence Malick']
3939,['Drama'],"['independent film', 'woman director']",6.997495,Thirteen Conversations About One Thing,6.4,25,17734,"['John Turturro', 'Clea DuVall', 'Matthew McConaughey', 'Amy Irving', 'Alan Arkin', 'Walt MacPherson', 'Daryl Edwards', 'James Yaegashi', 'David Connolly', 'Rob McElhenney']",['Jill Sprecher']
3940,['Comedy'],"['confession', 'jealousy', 'nightmare', 'ambition', 'groupie', 'high school', 'cafeteria', 'revenge', 'prom', 'dead body', 'dating', 'fashion', 'rock band', 'fantasy sequence', 'slow motion', 'multiple identities', 'pop music', 'makeover', 'polaroid camera', 'public humiliation', 'social outcast', 'sidekick', 'prank gone wrong', 'cliques', 'social climbing', 'back stabbing', 'dead teenager', 'goth girls']",4.337685,Jawbreaker,5.9,90,18892,"['Rose McGowan', 'Julie Benz', 'Rebecca Gayheart', 'Carol Kane', 'Pam Grier', 'Judy Greer', 'Chad Christ', 'Ethan Erickson', 'Tatyana Ali', 'Charlotte Ayanna']",['Darren Stein']
3941,"['Drama', 'History']","['new york', 'sex', 'drug abuse', 'homeless person', 'new love', 'drug addiction', 'overdose', 'graffiti', 'street art', 'vernissage', 'exhibit', 'friendship', 'independent film', 'drug', 'celebration']",3.636634,Basquiat,6.6,94,549,"['Jeffrey Wright', 'David Bowie', 'Dennis Hopper', 'Gary Oldman', 'Benicio del Toro', 'Claire Forlani', 'Michael Wincott', 'Parker Posey', 'Courtney Love', ""Tatum O'Neal""]",['Julian Schnabel']
3942,"['Comedy', 'Drama']","['friendship', 'loneliness', 'black and white', 'responsibility', 'late coming of age']",15.492257,Frances Ha,7.2,345,121986,"['Greta Gerwig', 'Mickey Sumner', 'Adam Driver', 'Michael Zegen', 'Michael Esper', 'Grace Gummer', ""Charlotte d'Amboise"", 'Josh Hamilton', 'Hannah Dunne', 'Patrick Heusinger']",['Noah Baumbach']
3943,"['Crime', 'Drama']","['slum', 'baby', 'fight', 'nudity', 'leader', 'johannesburg', 'police', 'love', 'friends', 'murder', 'gang', 'teenager', 'violence', 'criminal', 'hijack']",2.504169,Tsotsi,6.9,94,868,"['Presley Chweneyagae', 'Jerry Mofokeng', 'Terry Pheto', 'Kenneth Nkosi', 'Zenzo Ngqobe', 'Zola', 'Rapulana Seiphemo', 'Nambitha Mpumlwana', 'Ian Roberts', 'Percy Matsemela']",['Gavin Hood']
3944,"['Comedy', 'Drama']","['rape', 'sister sister relationship', 'lover (female)', 'pedophilia', 'sister', 'partnership', 'stalker', 'secret love', 'independent film', 'relationship', 'extramarital affair', 'family conflict', 'unhappiness']",10.757539,Happiness,7.4,194,10683,"['Jane Adams', 'Jon Lovitz', 'Philip Seymour Hoffman', 'Dylan Baker', 'Evan Silverberg', 'Rufus Read', 'Justin Elvin', 'Lara Flynn Boyle', 'Cynthia Stevenson', 'Lila Glantzman-Leib']",['Todd Solondz']
3945,"['Comedy', 'Documentary']",[],1.580027,DysFunktional Family,6.1,4,17995,"['Eddie Griffin', 'Joe Howard', 'Matthew Brent', 'Robert Noble']",['George Gallo']
3946,"['Comedy', 'Horror']","['canada', 'obsession', 'walrus', 'deception', 'search', 'disfigurement', 'experimental surgery', 'abduction']",15.754614,Tusk,5.1,366,246403,"['Michael Parks', 'Justin Long', 'Haley Joel Osment', 'Génesis Rodríguez', 'Ralph Garman', 'Johnny Depp', 'Harley Quinn Smith', 'Lily-Rose Depp', 'Jennifer Schwalbach Smith', 'Jennifer Schwalbach Smith']",['Kevin Smith']
3947,"['Drama', 'Thriller', 'Mystery', 'Action']","['sushi restaurant', 'rage and hate', 'notebook', 'daughter', 'hostility', 'sin', 'revenge', 'loneliness', 'urination', 'anger', 'catholic', 'incest', 'south hypnosis']",56.76349,Oldboy,8.0,1945,670,"['Choi Min-sik', 'Yoo Ji-tae', 'Kang Hye-jung', 'Kim Byeong-ok', 'Oh Dal-su', 'Ji Dae-Han', 'Oh Tae-kyung', 'Yoon Jin-Seo', 'Lee Seung-Shin', 'Lee Dae-yeon']",['Park Chan-wook']
3948,"['Action', 'Drama', 'Family', 'Thriller']","['letter', 'hope', 'postman', 'god', 'cancer', 'independent film', 'aftercreditsstinger']",3.644872,Letters to God,6.5,37,35691,"['Robyn Lively', 'Jeffrey Johnson', 'Bailee Madison', 'Maree Cheatham', 'Tanner Maguire', 'Michael Bolten', 'Ralph Waite', 'Dennis Neal', 'Cris Cunningham', 'L. Derek Leonidoff']",['David Nixon']
3949,"['Action', 'Comedy', 'Thriller']","['female nudity', 'prostitute', 'shotgun', 'pimp', 'underwear', 'dystopia', 'vigilante', 'blood', 'massacre', 'brutality', 'violence', 'spitting blood', 'white suit', 'genocide', 'body mutilation', 'extreme sadism', 'child killer', 'sawed off shotgun', 'flamethrower', 'attempted robbery', 'intestines', 'disembowelment', 'attempted rape', 'shot repeatedly']",16.900433,Hobo with a Shotgun,5.7,211,49010,"['Rutger Hauer', 'Gregory Smith', 'Robb Wells', 'Brian Downey', 'Molly Dunsworth']",['Jason Eisener']
3950,"['Action', 'Comedy']",[],1.569246,Compadres,5.2,17,317930,"['Omar Chaparro', 'Joey Morgan', 'Aislinn Derbez', 'Eric Roberts', 'Camila Sodi', 'Kevin Pollak', 'Armando Hernández', 'Erick Elías', 'José Sefami']",['Enrique Begné']
3951,"['Comedy', 'Drama', 'Thriller']","['prison', 'attempt to escape', 'step father', 'independent film', 'hitchhiker']",4.682881,Freeway,6.5,95,11229,"['Kiefer Sutherland', 'Reese Witherspoon', 'Wolfgang Bodison', 'Dan Hedaya', 'Amanda Plummer', 'Brooke Shields', 'Brittany Murphy', 'Bokeem Woodbine', 'Guillermo Díaz', 'Alanna Ubach']",['Matthew Bright']
3952,"['TV Movie', 'Action', 'Drama', 'Family']",[],1.128559,Love's Abiding Joy,5.8,12,22488,"['Erin Cottrell', 'Logan Bartholomew', 'William Morgan Sheppard', 'James Tupper', 'Irene Bedard']",['Michael Landon Jr.']
3953,['Drama'],"['dancing', 'mother', 'alcohol', 'sex', 'adultery', 'fight', 'nudity', 'sister', 'friendship', 'party', 'independent film', 'school', 'essex', 'teenager', 'theft', 'violence', 'apartment', 'estate', 'boyfriend', 'teenage rebellion', 'voyeur', 'woman director', 'aggressive']",12.68672,Fish Tank,6.9,250,24469,"['Katie Jarvis', 'Michael Fassbender', 'Kierston Wareing', 'Rebecca Griffiths', 'Harry Treadaway', 'Jason Maza', 'Jack Gordon', 'Joanna Horton', 'Sarah Bayes', 'Grant Wild']",['Andrea Arnold']
3954,"['Comedy', 'Romance']","['college', 'female friendship', 'young adult']",3.750338,Damsels in Distress,5.6,67,82533,"['Greta Gerwig', 'Carrie MacLemore', 'Megalyn Echikunwoke', 'Analeigh Tipton', 'Ryan Metcalf', 'Jermaine Crawford', 'Caitlin Fitzgerald', 'Zach Woods', ""Domenico D'Ippolito"", 'Nick Blaemire']",['Whit Stillman']
3955,"['Horror', 'Science Fiction', 'Thriller']",[],2.857848,Creature,4.0,21,50942,"['Craig T. Nelson', 'Kim Cattrall', 'Colm Feore', 'Cress Williams', 'Michael Reilly Burke', 'Michael Michele', 'Matthew Carey', 'Megalyn Echikunwoke', 'Blu Mankuma', 'John Aylward']",['Stuart Gillard']
3956,"['Comedy', 'Romance']","['bridesmaid', 'strip club', 'female friendship', 'reunion', 'drug use', 'wedding', 'wedding dress', 'childhood friends', 'woman director', 'bachelorette party', 'bitch', 'fat woman']",20.95282,Bachelorette,5.3,444,84174,"['Kirsten Dunst', 'Isla Fisher', 'Lizzy Caplan', 'Rebel Wilson', 'Adam Scott', 'Kyle Bornheimer', 'James Marsden', 'Ann Dowd', 'Hayes MacArthur', 'Ella Rae Peck']",['Leslye Headland']
3957,"['Drama', 'Music', 'Family']",['tv movie'],0.18094,Brave New Girl,3.7,3,34099,"['Virginia Madsen', 'Lindsey Haun', 'Barbara Mamabolo', 'John Ralston', 'Nick Roth', 'Joanne Boland', 'Aaron Ashmore']",['Bobby Roth']
3958,['Comedy'],"['restaurant', 'wolf', 'shopping mall', 'filmmaker', 'billion dollars', 'fake commercial']",1.75311,Tim and Eric's Billion Dollar Movie,5.2,34,79940,"['Eric Wareheim', 'Tim Heidecker', 'John C. Reilly', 'Zach Galifianakis', 'Will Ferrell', 'Robert Loggia', 'Ray Wise', 'Jeff Goldblum', 'Bob Odenkirk', 'William Atherton']",['Tim Heidecker']
3959,"['Comedy', 'Drama']","['holiday', 'gay', 'male nudity', 'competition', 'sexual identity', 'sex', 'lovesickness', 'heterosexual', 'coming out', 'row', 'lake', 'camping', 'tent', 'summer camp', 'friendship', 'sport', 'crush', 'teenage crush', 'summer', 'youth', 'lgbt']",3.120747,Summer Storm,6.7,59,342,"['Robert Stadlober', 'Kostja Ullmann', 'Alicja Bachleda-Curuś', 'Jürgen Tonkel', 'Tristano Casanova', 'Miriam Morgenstern', 'Marlon Kittel', 'Hanno Koffler', ""Joseph M'Barek"", 'Alexa Maria Surholt']",['Marco Kreuzpaintner']
3960,"['War', 'Drama', 'History']",['woman director'],0.384496,Fort McCoy,6.3,2,281230,"['Eric Stoltz', 'Kate Connor', 'Lyndsy Fonseca', 'Andy Hirsch', 'Camryn Manheim', 'Seymour Cassel']",['Michael Worth']
3961,"['Horror', 'Thriller']","['killing', 'friendship', 'teenager', 'maniac', 'mysterious letter', 'text message', 'threat']",2.504156,Chain Letter,3.9,37,38033,"['Nikki Reed', 'Keith David', 'Brad Dourif', 'Betsy Russell', 'Cherilyn Wilson', 'Noah Segan', 'Matt Cohen', 'Bai Ling']",['Deon Taylor']
3962,"['Drama', 'Comedy']","['new york', 'nurse', 'sex', 'infidelity', 'nudity', 'romance', 'independent film', 'neighbor', 'teenager', 'voyeurism', 'curious']",0.431332,Just Looking,5.8,5,100975,"['Gretchen Mol', 'Patti LuPone', 'Peter Onorati', 'Ryan Merriman', 'Richard V. Licata', 'Marcell Rosenblatt', ""Deirdre O'Connell""]",['Jason Alexander']
3963,['Science Fiction'],"['basement', 'violence', 'septic tank', 'town in panic', 'welding', 'gunshot']",11.882563,The Divide,5.7,197,38541,"['Lauren German', 'Michael Biehn', 'Milo Ventimiglia', 'Courtney B. Vance', 'Ashton Holmes', 'Rosanna Arquette', 'Iván González', 'Michael Eklund', 'Abbey Thickson', 'Jennifer Blanc']",['Xavier Gens']
3964,"['Drama', 'Horror', 'Romance']",[],9.342465,The Eclipse,6.1,15,39563,"['Ciarán Hinds', 'Aidan Quinn', 'Iben Hjejle', 'Jim Norton', 'Valerie Spelman']",['Conor McPherson']
3965,"['Thriller', 'Horror']","['detective', 'haunted house', 'investigation', 'anti-christ', 'possession', 'car crash', 'trance', 'video camera', 'demon', 'seance', 'infra red', 'missing']",12.564554,Demonic,4.9,148,234212,"['Maria Bello', 'Frank Grillo', 'Cody Horn', 'Dustin Milligan', 'Megan Park', 'Scott Mechlowicz', 'Aaron Yoo', 'Alex Goode', 'Ashton Leigh', 'Terence Rosemore']",['Will Canon']
3966,['Comedy'],['independent film'],0.68822,My Big Fat Independent Movie,3.0,5,27404,"['Paget Brewster', 'Neil Barton', 'Eric Hoffman', 'Darren Keefe', 'Ashley Head', 'Brian Krow', 'John Fortson', 'Neil Hopkins', 'Rob Schrab', 'Regina Berger']",['Philip Zlotorynski']
3967,"['Comedy', 'Family']",[],0.194848,The Deported,0.0,0,170480,"['Nicholas Turturro', 'Talia Shire', 'Paul Rodríguez', 'Gary Valentine', 'Nick Turturro III', 'Taylor Negron', 'Kathrine Narducci', 'Michael Rapaport', 'Felipe Esparza', 'Billy Gardell']",['Lance Kawas']
3968,['Drama'],"['boarding school', 'woman director']",2.015525,Tanner Hall,5.4,32,71866,"['Rooney Mara', 'Georgia King', 'Brie Larson', 'Amy Ferguson', 'Antonia Steinberg', 'Collin Brown', 'Tom DeNucci', 'Lillian Adams', 'Ellen Becker-Gray', 'Chris Clark']",['Francesca Gregorini']
3969,"['Action', 'Drama', 'Thriller']","['drug dealer', 'police', 'killer', 'illegal drugs', 'dealer']",2.680629,Open Road,5.2,18,192210,"['Camilla Belle', 'Andy García', 'Colin Egglesfield', 'Juliette Lewis', 'Christiane Torloni', 'Carol Castro', 'John Savage', 'Kristi Clainos', 'Emily Nelson', 'Craig Gellis']",['Márcio Garcia']
3970,['Comedy'],[],12.036888,They Came Together,5.3,171,180296,"['Paul Rudd', 'Amy Poehler', 'Bill Hader', 'Ellie Kemper', 'Cobie Smulders', 'Noureen DeWulf', 'Jason Mantzoukas', 'Michael Ian Black', 'Michaela Watkins', 'Randall Park']",['David Wain']
3971,['Comedy'],"['parody', 'horror comedy']",1.737032,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,2.9,28,157058,"['Kathryn Fiore', 'Flip Schultz', 'Olivia Alexander', 'Arturo del Puerto', 'Danny Woodburn', 'French Stewart', 'Peter Gilroy', 'Tyler Phillips', 'Stephen Kramer Glickman', 'Rebecca Ann Johnson']",['Craig Moss']
3972,"['Drama', 'Action']","['male nudity', 'cage', 'kiss', 'fistfight', 'sport', 'cage fighting', 'kickboxer', 'martial arts tournament', 'beefcake', 'martial arts training']",9.249229,Never Back Down 2: The Beatdown,5.8,136,70006,"['Stacey Asaro', 'Gralen Bryant Banks', 'Rus Blackwell', 'Beau Brasso', 'Eddie Bravo', 'Michael Jai White', 'Dean Geyer', 'Alex Meraz', 'Scottie Epstein', 'Todd Duffee']",['Michael Jai White']
3973,"['Action', 'Crime', 'Drama', 'Thriller']","['alcatraz', 'revenge', 'organized crime']",5.164423,Point Blank,7.1,95,26039,"['Lee Marvin', 'Angie Dickinson', 'Keenan Wynn', ""Carroll O'Connor"", 'Lloyd Bochner', 'Michael Strong', 'John Vernon', 'Sharon Acker', 'James Sikking', 'Sandra Warner']",['John Boorman']
3974,"['Drama', 'Comedy']",[],0.008263,Four Single Fathers,0.0,0,79587,"['Alessandro Gassman', 'Francesco Quinn', 'Joe Urla', 'Lenny Venito', 'Jennifer Esposito', 'J. Jewels']",['Paolo Monico']
3975,['Thriller'],"['composer', 'obsession']",1.998826,Enter the Dangerous Mind,4.8,14,176077,"['Jake Hoffman', 'Nikki Reed', 'Thomas Dekker', 'Scott Bakula', 'Jason Priestley', 'Gina Rodriguez']",['Youssef Delara']
3976,"['Mystery', 'Thriller']","['obsession', 'oregon', 'independent film']",1.968679,Something Wicked,4.6,16,260947,"['Shantel VanSanten', 'John Robinson', 'James Patrick Stuart', 'Brittany Murphy', 'Robert Blanche', 'Betty Moyer', 'Broderick Boyd', 'John Breen', 'Jerry L. Buxbaum', 'Joe Feeney']",['Darin Scott']
3977,['Thriller'],"['russian', 'getaway', 'lapd', 'awol', 'special ops']",1.141463,AWOL-72,2.8,10,342502,"['Luke Goss', 'RZA', 'Bokeem Woodbine', 'Louis Mandylor', 'Brooke Newton', 'Marco Khan', 'Tomoko Karina', 'Heather Roop', 'Mary Christina Brown', 'Jillisa Lynn']",['Christian Sesma']
3979,"['Action', 'Crime', 'Thriller']",[],1.034844,Chicago Overcoat,6.1,5,43213,"['Frank Vincent', 'Kathrine Narducci', 'Mike Starr', 'Stacy Keach', 'Armand Assante', 'Danny Goldring']",['Brian Caunter']
3980,"['Comedy', 'Drama', 'Romance']","['based on novel', 'letter', 'paternity', 'castration', 'doctor', 'pregnancy', 'lamborghini', 'testicles', 'air guitar', 'genital mutilation']",1.975941,Barry Munday,6.3,22,44594,"['Patrick Wilson', 'Malcolm McDowell', 'Judy Greer', 'Chloë Sevigny', 'Missi Pyle', 'Colin Hanks', 'Jean Smart', 'Billy Dee Williams', 'Cybill Shepherd', 'Carmen Electra']","[""Chris D'Arienzo""]"
3981,['Drama'],"['brazilian', 'brazil', 'rio de janeiro', 'letter', 'wilderness', 'teacher', 'alcoholic', 'railroad', 'missing father', 'long lost relative', 'realism']",5.928937,Central Station,7.6,126,666,"['Fernanda Montenegro', 'Marília Pêra', 'Vinícius de Oliveira', 'Othon Bastos', 'Otávio Augusto', 'Matheus Nachtergaele', 'Caio Junqueira', 'Stela Freitas', 'Maria Menezes', 'Actor Sergio Kato']",['Walter Salles']
3982,"['Comedy', 'Drama']","['dude', 'prohibition', 'deception', 'new york city', 'apple', 'luck', 'dowager', 'high society', '1930s']",3.370225,Pocketful of Miracles,7.3,25,248,"['Glenn Ford', 'Bette Davis', 'Hope Lange', ""Arthur O'Connell"", 'Peter Falk', 'Thomas Mitchell', 'Edward Everett Horton', 'Mickey Shaughnessy', 'David Brian', 'Sheldon Leonard']",['Frank Capra']
3983,"['Crime', 'Action']",[],5.485217,Close Range,4.9,54,325173,"['Scott Adkins', 'Nick Chinlund', 'Caitlin Keats', 'Jake La Botz', 'Tony Perez', 'Madison Lawlor']",['Isaac Florentine']
3984,"['Comedy', 'Drama', 'Romance']",['independent film'],0.18887,Boynton Beach Club,6.8,3,55831,"['Brenda Vaccaro', 'Dyan Cannon', 'Joseph Bologna']",[]
3985,"['Thriller', 'Mystery', 'Drama', 'Horror']",[],3.077885,Amnesiac,4.1,52,351043,"['Kate Bosworth', 'Wes Bentley', 'Shashawnee Hall', 'Richard Riehle', 'Patrick Bauchau', 'Olivia Rose Keegan']",['Michael Polish']
3986,['Documentary'],"['female nudity', 'corruption', 'cheating', 'experiment', 'limousine', 'high school', 'independent film', 'student', 'economics', 'real estate', 'woman director']",1.781462,Freakonomics,6.6,36,43942,"['Zoe Sloane', 'Jade Viggiano', 'Amancaya Aguilar', 'Kahiry Bess', 'Alisha Naragsheth', 'Alyssa Wheeldon', 'Samuel Soifer', 'Kellie Geradi', 'Greg Crowe', 'Andrew Greiche']",['Heidi Ewing']
3987,"['Horror', 'Thriller', 'Mystery']","['mass murder', 'insanity', 'gore', 'survival', 'farmhouse', 'extreme violence', 'maniac', 'home invasion', 'bound and gagged', 'circular saw', 'new french extremism']",4.952983,High Tension,6.6,271,10226,"['Cécile de France', 'Maïwenn', 'Philippe Nahon', 'Franck Khalfoun', 'Andrei Finti', 'Oana Pellea', 'Marco Claudiu Pascu']",['Alexandre Aja']
3988,"['Romance', 'Comedy', 'Drama']","['love', 'superhero', 'independent film', 'comedy']",1.35088,Griff the Invisible,6.1,34,66942,"['Ryan Kwanten', 'Maeve Dermody', 'Marshall Napier', 'Heather Mitchell', 'Patrick Brammall', 'Kelly Paterniti']",['Leon Ford']
3989,"['Thriller', 'Action', 'Horror']","['climate change', 'polar bear']",0.687656,Unnatural,4.3,12,356483,"['James Remar', 'Sherilyn Fenn', 'Ron Carlson', 'Graham Greene', 'Allegra Carpenter', 'Ray Wise', 'Ivana Korab', ""Q'orianka Kilcher"", 'Stephanie Hodes', 'Gregory Cruz']",['Hank Braxtan']
3990,['Drama'],"['rap music', 'hip-hop', 'baby', 'midlife crisis', 'drug dealer', 'career', 'musical', 'rapper', 'independent film']",6.39503,Hustle & Flow,6.9,99,10476,"['Terrence Howard', 'Anthony Anderson', 'Taryn Manning', 'Taraji P. Henson', 'Elise Neal', 'DJ Qualls', 'Ludacris', 'Paula Jai Parker', 'Isaac Hayes', 'Jordan Houston']",['Craig Brewer']
3991,"['Comedy', 'Romance']","['chicago', 'witness', 'musician', 'mafia', 'cross dressing', 'band', 'spats', 'all girl band', ""st. valentine's day massacre"", 'sugar', ""valentine's day"", 'dressing']",39.30982,Some Like It Hot,8.0,808,239,"['Marilyn Monroe', 'Tony Curtis', 'Jack Lemmon', 'George Raft', 'Pat O’Brien', 'Joe E. Brown', 'Nehemiah Persoff', 'Joan Shawlee', 'Billy Gray', 'George E. Stone']",['Billy Wilder']
3992,"['Horror', 'Thriller']","['lake', 'mask', 'telekinesis', 'psychopath', 'slasher', 'teenager', 'psychiatrist', 'jason vorhees']",9.070842,Friday the 13th Part VII: The New Blood,5.3,192,10281,"['Kane Hodder', 'Lar Park Lincoln', 'Susan Jennifer Sullivan', 'Kevin Spirtas', 'Terry Kiser', 'Elizabeth Kaitan', 'Susan Blu', 'John Otrin', 'Heidi Kozak', 'William Butler']",['John Carl Buechler']
3993,"['Adventure', 'Family', 'Fantasy']","['witch', 'adolescence', 'based on novel', 'secret identity', 'clock', 'dream', 'lion', 'tornado', 'scarecrow', 'musical', 'crow', 'music', 'kansas', 'classic', 'imaginary land', 'cowardliness', 'sepia color']",67.417542,The Wizard of Oz,7.4,1642,630,"['Judy Garland', 'Frank Morgan', 'Ray Bolger', 'Bert Lahr', 'Jack Haley', 'Billie Burke', 'Margaret Hamilton', 'Charley Grapewin', 'Clara Blandick', 'The Singer Midgets']",['Victor Fleming']
3994,"['Comedy', 'Science Fiction']","['experiment', 'castle', 'assistant', 'bride', 'frankenstein', 'laboratory', 'mad scientist', 'mobster', 'spoof', 'horror spoof', 'scientist', ""frankenstein's monster""]",36.444894,Young Frankenstein,7.7,854,3034,"['Gene Wilder', 'Peter Boyle', 'Marty Feldman', 'Madeline Kahn', 'Cloris Leachman', 'Teri Garr', 'Gene Hackman', 'Kenneth Mars', 'Richard Haydn', 'Oscar Beregi Jr.']",['Mel Brooks']
3995,"['Horror', 'Action', 'Science Fiction']","['zombie', 'found footage']",15.351412,Diary of the Dead,5.4,190,13025,"['Michelle Morgan', 'Joshua Close', 'Shawn Roberts', 'Amy Lalonde', 'Joe Dinicol', 'Scott Wentworth', 'Philip Riccio', 'Chris Violette', 'Tatiana Maslany', 'Todd Schroeder']",['George A. Romero']
3996,"['Comedy', 'Drama', 'Romance']","['historical figure', 'comedy', 'bollywood', 'india']",2.436019,Lage Raho Munna Bhai,7.6,44,21461,"['Sanjay Dutt', 'Arshad Warsi', 'Dilip Prabhavalkar', 'Vidya Balan', 'Dia Mirza', 'Kulbhushan Kharbanda', 'Saurabh Shukla', 'Abhishek Bachchan', 'Jimmy Shergill', 'Parikshat Sahni']",['Rajkumar Hirani']
3997,['Drama'],"['father son relationship', 'florida', 'stolen money', 'dysfunctional family', 'independent film', 'stabbing', 'bank robbery', 'father-in-law daughter-in-law relationship', 'beekeeper', 'orlando florida']",0.93392,Ulee's Gold,6.5,19,55306,"['Peter Fonda', 'Patricia Richardson', 'Christine Dunford', 'Tom Wood', 'Jessica Biel', 'Vanessa Zima', 'Steven Flynn', 'Dewey Weber', 'J. Kenneth Campbell', 'Traber Burns']",['Victor Nunez']
